R0301|10000969|510050C1803A02600  |50ETF购3月2553A     |510050|50ETF   |EBS|E|C|      10185|     2.5530|20170727|20180328|20180328|20180329|20180328|0|        2043|     0.4925|     0.4925|     3.0180|N|     0.7943|     0.1907|         8704.71| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000970|510050C1803A02650  |50ETF购3月2602A     |510050|50ETF   |EBS|E|C|      10185|     2.6020|20170727|20180328|20180328|20180329|20180328|0|        1957|     0.4441|     0.4454|     3.0180|N|     0.7472|     0.1436|         8225.00| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000971|510050C1803A02700  |50ETF购3月2651A     |510050|50ETF   |EBS|E|C|      10185|     2.6510|20170727|20180328|20180328|20180329|20180328|0|        3440|     0.3969|     0.3969|     3.0180|N|     0.6987|     0.0951|         7731.03| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000972|510050C1803A02750  |50ETF购3月2700A     |510050|50ETF   |EBS|E|C|      10185|     2.7000|20170727|20180328|20180328|20180329|20180328|0|        5235|     0.3500|     0.3500|     3.0180|N|     0.6518|     0.0482|         7253.35| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000973|510050C1803A02800  |50ETF购3月2749A     |510050|50ETF   |EBS|E|C|      10185|     2.7490|20170727|20180328|20180328|20180329|20180328|0|        6263|     0.3030|     0.3031|     3.0180|N|     0.6049|     0.0013|         6775.67| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000974|510050P1803A02600  |50ETF沽3月2553A     |510050|50ETF   |EBS|E|P|      10185|     2.5530|20170727|20180328|20180328|20180329|20180328|0|       11490|     0.0022|     0.0022|     3.0180|N|     0.2110|     0.0001|         1842.57| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000975|510050P1803A02650  |50ETF沽3月2602A     |510050|50ETF   |EBS|E|P|      10185|     2.6020|20170727|20180328|20180328|20180329|20180328|0|       12059|     0.0026|     0.0026|     3.0180|N|     0.2212|     0.0001|         1881.58| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000976|510050P1803A02700  |50ETF沽3月2651A     |510050|50ETF   |EBS|E|P|      10185|     2.6510|20170727|20180328|20180328|20180329|20180328|0|       13097|     0.0035|     0.0035|     3.0180|N|     0.2319|     0.0001|         1925.68| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000977|510050P1803A02750  |50ETF沽3月2700A     |510050|50ETF   |EBS|E|P|      10185|     2.7000|20170727|20180328|20180328|20180329|20180328|0|       12947|     0.0048|     0.0048|     3.0180|N|     0.2430|     0.0001|         1973.85| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000978|510050P1803A02800  |50ETF沽3月2749A     |510050|50ETF   |EBS|E|P|      10185|     2.7490|20170727|20180328|20180328|20180329|20180328|0|       11720|     0.0067|     0.0067|     3.0180|N|     0.2547|     0.0001|         2028.14| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000985|510050C1803A02850  |50ETF购3月2798A     |510050|50ETF   |EBS|E|C|      10185|     2.7980|20170803|20180328|20180328|20180329|20180328|0|        6776|     0.2586|     0.2586|     3.0180|N|     0.5604|     0.0001|         6322.44| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000986|510050P1803A02850  |50ETF沽3月2798A     |510050|50ETF   |EBS|E|P|      10185|     2.7980|20170803|20180328|20180328|20180329|20180328|0|        8345|     0.0102|     0.0102|     3.0180|N|     0.2680|     0.0001|         2098.72| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000987|510050C1803A02550  |50ETF购3月2504A     |510050|50ETF   |EBS|E|C|      10185|     2.5040|20170807|20180328|20180328|20180329|20180328|0|        1663|     0.5416|     0.5423|     3.0180|N|     0.8441|     0.2405|         9211.93| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000988|510050P1803A02550  |50ETF沽3月2504A     |510050|50ETF   |EBS|E|P|      10185|     2.5040|20170807|20180328|20180328|20180329|20180328|0|       14364|     0.0019|     0.0019|     3.0180|N|     0.2009|     0.0001|         1804.58| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
R0301|10000989|510050C1803A02500  |50ETF购3月2455A     |510050|50ETF   |EBS|E|C|      10185|     2.4550|20170814|20180328|20180328|20180329|20180328|0|        9022|     0.5908|     0.5908|     3.0180|N|     0.8926|     0.2890|         9705.90| 12.00|  7.00|           1|           1|          30|           1|          10|     0.0001|0000E   |
